"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000407' target='_blank'>2023-03-26</a>,National League,SCRJ,EVZ,away,Playoffs,Stefan Hedlund,Dan Tangnes,,0,0,70.28,29.72,60,1,4,-3,49.7,1,4,-3,4,0,7.1,0,0,0,2,100,3.1,0,0,0,2.94,90,92.94,59,54,52.21,40,29,57.97,34,22,60.71,6,0,19,6,1,25,24,30,44.44,0,2,0,0,0,4,7200
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000403' target='_blank'>2023-03-24</a>,National League,SCRJ,EVZ,home,Playoffs,Stefan Hedlund,Dan Tangnes,,3,49.03,25.86,25.11,60,4,1,3,49,3,1,2,4,25,7,1,0,1,2,100,4,0,0,0,9.38,94.44,103.82,68,43,61.26,46,31,59.74,33,18,64.71,13,0,22,13,0,12,33,24,57.89,0,5,0,0,0,10,6100
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000399' target='_blank'>2023-03-22</a>,National League,SCRJ,EVZ,away,Playoffs,Stefan Hedlund,Dan Tangnes,,0,0,31.56,68.44,60,0,3,-3,51.5,0,2,-2,3,0,6,0,0,0,2,50,2.5,0,1,-1,0,91.67,91.67,58,48,54.72,40,38,51.28,22,25,46.81,18,0,18,13,0,10,25,20,55.56,0,4,0,0,0,8,7200
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000395' target='_blank'>2023-03-19</a>,National League,SCRJ,EVZ,home,Playoffs,Stefan Hedlund,Dan Tangnes,,3,54.33,18.94,26.72,60,4,1,3,46.8,3,0,3,4,25,9.6,1,0,1,2,50,3.6,0,1,-1,12.12,96.3,108.42,66,51,56.41,54,35,60.67,33,27,55,19,2,12,7,1,16,27,32,45.76,0,3,0,0,0,6,6100
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000391' target='_blank'>2023-03-17</a>,National League,SCRJ,EVZ,away,Playoffs,Stefan Hedlund,Dan Tangnes,,0,62.28,35.81,1.92,60,3,4,-1,50.5,2,4,-2,3,0,5.8,0,0,0,2,100,3.8,1,0,1,8.33,84,92.33,58,58,50,43,35,55.13,36,25,59.02,6,1,15,10,0,23,28,25,52.83,0,5,0,0,0,10,7200
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000387' target='_blank'>2023-03-15</a>,National League,SCRJ,EVZ,home,Playoffs,Stefan Hedlund,Dan Tangnes,,0,9.72,17.33,72.94,60,2,5,-3,49.6,2,3,-1,4,0,6.6,0,0,0,3,33.33,3.8,0,2,-2,4.65,77.78,82.43,78,49,61.42,55,25,68.75,43,19,69.35,11,1,23,6,0,24,29,46,38.67,0,4,0,0,0,8,6100
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000362' target='_blank'>2023-03-04</a>,National League,SCRJ,HCAP,home,Regular Season,Stefan Hedlund,Luca Cereda,,3,83.58,16.42,0,60,7,4,3,46.7,5,1,4,5,40,8.4,2,1,1,4,50,4.9,0,2,-2,17.95,86.21,104.16,65,53,55.08,55,38,59.14,39,29,57.35,16,0,10,9,0,15,31,26,54.39,0,4,0,0,0,8,6016
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000354' target='_blank'>2023-03-02</a>,National League,SCRJ,EHCK,away,Regular Season,Stefan Hedlund,Tomlinson Jeff,SO,1,0,96.18,3.82,65,2,3,-1,50,1,0,1,3,33.33,5.9,1,1,0,6,83.33,9.1,0,1,-1,5.41,88.89,94.29,57,45,55.88,44,27,61.97,37,18,67.27,6,1,13,9,0,18,31,19,62,0,8,0,0,0,16,6748
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000292' target='_blank'>2023-02-28</a>,National League,SCRJ,LHC,away,Regular Season,Stefan Hedlund,Geoff Ward,,0,30.22,51.22,18.56,60,2,3,-1,51,1,3,-2,3,33.33,5,1,0,1,2,100,4,0,0,0,9.09,92.31,101.4,53,70,43.09,38,59,39.18,22,39,36.07,16,0,15,20,0,11,22,26,45.83,0,3,0,0,0,6,7612
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000346' target='_blank'>2023-02-25</a>,National League,SCRJ,HCFG,away,Regular Season,Stefan Hedlund,Christian Dubé,,3,61.81,33.83,4.36,60,6,2,4,49.5,4,1,3,3,66.67,4.8,2,0,2,3,66.67,5.7,0,1,-1,16.67,94.59,111.26,58,62,48.33,38,47,44.71,31,37,45.59,7,0,20,8,2,15,24,31,43.64,0,3,0,0,0,6,9009
