Date,League,Team,Opp.,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2-1.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5
2022-03-14,National League,SCB,LHC,Regular Season,Johan Lundskog,John Fust,,0.0,0.0,27.72,72.28,60.0,1,4,-3,55.0,1,3.0,-2.0,1.0,0.0,2.0,0,0.0,0.0,2.0,50.0,3.0,0,1,-1,3.12,84.0,87.12,53.0,51,50.96,41,37.0,52.56,32,25,56.14,8.0,1.0,12.0,12,0,14.0,18,23,43.9,0,5,1,0,1.0,35.0,12949.0,20221105000334,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-03-14,National League,SCLT,GSHC,Regular Season,Yves Sarault,Jan Cadieux,,0.0,0.0,12.58,87.42,60.0,1,9,-8,52.4,1,8.0,-7.0,3.0,0.0,5.0,0,0.0,0.0,2.0,50.0,2.6,0,1,-1,5.26,65.38,70.65,44.0,61,41.9,27,49.0,35.53,19,26,42.22,8.0,0.0,17.0,23,0,12.0,21,33,38.89,0,3,0,1,0.0,16.0,4385.0,20221105000337,-1,0,0,0,1,1,1,10,0,1,1,1,1
2022-03-14,National League,EHCB,HCL,Regular Season,Antti Törmänen,Chris McSorley,,3.0,90.5,9.5,0.0,60.0,4,1,3,49.1,3,1.0,2.0,8.0,12.5,10.7,1,0.0,1.0,1.0,100.0,0.1,0,0,0,6.52,96.3,102.82,69.0,43,61.61,57,33.0,63.33,47,27,63.51,10.0,0.0,12.0,6,0,10.0,35,32,52.24,0,1,0,0,0.0,2.0,5088.0,20221105000335,1,1,1,1,0,0,0,5,0,1,0,0,0
2022-03-14,National League,HCAP,SCRJ,Regular Season,Luca Cereda,Stefan Hedlund,,3.0,60.78,39.22,0.0,60.0,6,2,4,49.6,3,1.0,2.0,6.0,50.0,6.3,3,0.0,3.0,3.0,66.67,4.0,0,1,-1,17.14,85.71,102.86,62.0,34,64.58,46,19.0,70.77,35,14,71.43,11.0,0.0,16.0,5,0,15.0,25,37,40.32,0,3,0,0,0.0,6.0,6606.0,20221105000333,1,1,1,1,0,0,0,8,1,1,1,1,1
2022-03-14,National League,EVZ,ZSC,Regular Season,Dan Tangnes,Rikard Grönborg,OT,1.0,25.99,74.01,0.0,63.4,1,2,-1,53.5,0,1.0,-1.0,4.0,25.0,6.6,1,0.0,1.0,3.0,66.67,3.4,0,1,-1,3.12,94.87,98.0,51.0,61,45.54,36,48.0,42.86,32,39,45.07,4.0,0.0,15.0,8,1,13.0,26,27,49.06,0,2,0,0,0.0,4.0,6650.0,20221105000338,0,0,0,0,0,1,1,3,0,0,0,0,0
2022-09-14,National League,SCRJ,ZSC,Regular Season,Stefan Hedlund,Rikard Grönborg,,3.0,96.28,3.72,0.0,60.0,4,1,3,49.6,3,1.0,2.0,3.0,33.33,4.3,1,0.0,1.0,4.0,100.0,6.1,0,0,0,15.38,95.45,110.84,59.0,49,54.63,39,35.0,52.7,26,22,54.17,12.0,1.0,20.0,11,2,14.0,31,39,44.29,0,2,1,0,1.0,29.0,5011.0,20231105000159,1,1,1,1,0,0,0,5,0,1,0,0,0
2022-09-16,National League,HCFG,HCAP,Regular Season,Christian Dubé,Luca Cereda,OT,1.0,0.0,68.14,31.86,63.8,1,2,-1,53.1,0,1.0,-1.0,5.0,20.0,9.0,1,0.0,1.0,1.0,0.0,1.7,0,1,-1,2.86,87.5,90.36,71.0,30,70.3,50,17.0,74.63,35,16,68.63,13.0,2.0,21.0,1,0,13.0,37,20,64.91,0,1,0,0,0.0,2.0,9009.0,20231105000002,0,0,0,0,0,1,1,3,0,0,0,0,0
2022-09-16,National League,SCLT,ZSC,Regular Season,Thierry Paterlini,Rikard Grönborg,OT,2.0,0.0,91.24,8.76,60.5,2,1,1,39.5,2,1.0,1.0,4.0,0.0,8.0,0,0.0,0.0,5.0,100.0,13.0,0,0,0,6.9,97.62,104.52,44.0,72,37.93,30,47.0,38.96,29,42,40.85,1.0,0.0,14.0,5,0,25.0,26,36,41.94,0,7,1,0,1.0,39.0,4391.0,20231105000007,0,1,0,0,0,1,1,3,0,0,0,0,0
2022-09-16,National League,SCB,EVZ,Regular Season,Johan Lundskog,Dan Tangnes,OT,1.0,0.0,52.41,47.59,61.2,1,2,-1,50.4,1,1.0,0.0,5.0,0.0,8.8,0,0.0,0.0,1.0,0.0,2.0,0,1,-1,3.33,93.33,96.67,60.0,63,48.78,48,48.0,50.0,30,30,50.0,18.0,0.0,12.0,16,2,15.0,22,28,44.0,0,1,0,0,0.0,2.0,15105.0,20231105000001,0,0,0,0,0,1,1,3,0,0,0,0,0
2022-09-16,National League,LHC,EHCB,Regular Season,John Fust,Antti Törmänen,,0.0,15.33,42.58,42.08,60.0,2,3,-1,46.6,2,3.0,-1.0,2.0,0.0,3.4,0,0.0,0.0,5.0,100.0,10.0,0,0,0,5.71,91.18,96.89,45.0,49,47.87,41,40.0,50.62,35,34,50.72,6.0,0.0,4.0,6,0,9.0,20,23,46.51,0,5,0,0,0.0,10.0,6418.0,20231105000005,-1,0,0,0,0,1,1,5,1,1,0,0,0
2022-09-16,National League,HCL,HCA,Regular Season,Chris McSorley,Filip Pesan,,3.0,92.53,7.47,0.0,60.0,1,0,1,49.3,1,0.0,1.0,3.0,0.0,4.7,0,0.0,0.0,3.0,100.0,6.0,0,0,0,2.78,100.0,102.78,55.0,35,61.11,48,23.0,67.61,36,16,69.23,11.0,1.0,7.0,7,0,12.0,17,23,42.5,0,3,0,0,0.0,6.0,5069.0,20231105000006,1,1,0,0,0,1,1,1,0,0,0,0,0
2022-09-16,National League,GSHC,HCD,Regular Season,Jan Cadieux,Christian Wohlwend,SO,2.0,30.77,69.23,0.0,65.0,3,2,1,56.5,1,1.0,0.0,4.0,25.0,6.9,1,0.0,1.0,1.0,0.0,1.6,0,1,-1,5.71,92.86,98.57,60.0,39,60.61,47,35.0,57.32,35,28,55.56,11.0,1.0,13.0,7,0,4.0,32,22,59.26,0,3,0,0,0.0,6.0,5501.0,20231105000003,0,1,0,0,0,1,1,5,1,1,0,0,0
2022-09-17,National League,HCA,HCFG,Regular Season,Filip Pesan,Christian Dubé,,3.0,67.75,32.25,0.0,60.0,4,2,2,47.3,3,1.0,2.0,3.0,33.33,4.5,1,0.0,1.0,5.0,80.0,8.2,0,1,-1,15.79,96.15,111.94,41.0,82,33.33,33,71.0,31.73,20,52,27.78,13.0,0.0,8.0,19,0,11.0,34,31,52.31,0,7,0,0,0.0,14.0,4259.0,20231105000008,1,1,1,0,0,0,1,6,1,1,1,0,0
2022-09-17,National League,HCAP,SCB,Regular Season,Luca Cereda,Johan Lundskog,,3.0,89.0,11.0,0.0,60.0,5,1,4,48.5,3,1.0,2.0,3.0,66.67,3.5,2,0.0,2.0,4.0,100.0,8.0,0,0,0,15.62,97.22,112.85,49.0,61,44.55,44,50.0,46.81,32,36,47.06,11.0,1.0,5.0,14,0,11.0,25,35,41.67,0,4,0,0,0.0,8.0,6775.0,20231105000009,1,1,1,1,0,0,0,6,0,1,1,0,0
2022-09-17,National League,HCD,LHC,Regular Season,Christian Wohlwend,John Fust,SO,1.0,65.1,34.9,0.0,65.0,3,4,-1,55.0,3,3.0,0.0,3.0,0.0,6.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,8.11,92.11,100.21,66.0,66,50.0,53,48.0,52.48,37,38,49.33,16.0,0.0,13.0,9,1,18.0,40,26,60.61,0,2,0,0,0.0,4.0,3701.0,20231105000011,0,0,0,0,0,1,1,7,1,1,1,1,0
2022-09-17,National League,EHCB,GSHC,Regular Season,Antti Törmänen,Jan Cadieux,,3.0,82.58,17.42,0.0,60.0,2,0,2,48.6,0,0.0,0.0,5.0,40.0,7.4,2,0.0,2.0,2.0,100.0,4.0,0,0,0,10.0,100.0,110.0,34.0,51,40.0,27,40.0,40.3,20,26,43.48,6.0,1.0,7.0,14,0,11.0,15,27,35.71,0,2,0,0,0.0,4.0,5359.0,20231105000010,1,1,1,0,0,0,1,2,0,0,0,0,0
2022-09-17,National League,EVZ,SCLT,Regular Season,Dan Tangnes,Thierry Paterlini,,3.0,31.14,21.97,46.89,60.0,5,3,2,50.4,3,3.0,0.0,4.0,50.0,5.6,2,0.0,2.0,2.0,100.0,4.0,0,0,0,18.52,84.21,102.73,64.0,39,62.14,41,24.0,63.08,27,19,58.7,12.0,2.0,23.0,5,0,15.0,31,35,46.97,0,2,0,0,0.0,4.0,6973.0,20231105000014,1,1,1,0,0,0,1,8,1,1,1,1,1
2022-09-18,National League,EHCK,SCRJ,Regular Season,Tomlinson Jeff,Stefan Hedlund,,0.0,0.0,43.58,56.42,60.0,1,4,-3,45.0,0,3.0,-3.0,5.0,20.0,6.9,1,0.0,1.0,6.0,83.33,8.1,0,1,-1,3.12,90.91,94.03,61.0,70,46.56,36,43.0,45.57,32,34,48.48,4.0,0.0,25.0,8,1,27.0,24,34,41.38,0,7,0,0,0.0,14.0,5721.0,20231105000004,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-09-20,National League,EVZ,GSHC,Regular Season,Dan Tangnes,Jan Cadieux,,0.0,0.0,45.5,54.5,60.0,2,5,-3,51.6,2,2.0,0.0,4.0,0.0,7.2,0,1.0,-1.0,2.0,0.0,1.1,0,2,-2,6.67,86.67,93.33,57.0,51,52.78,44,41.0,51.76,30,31,49.18,14.0,0.0,13.0,10,0,10.0,21,32,39.62,0,2,0,0,0.0,4.0,6596.0,20231105000021,-1,0,0,0,1,1,1,7,1,1,1,1,0
2022-09-20,National League,HCAP,HCD,Regular Season,Luca Cereda,Christian Wohlwend,SO,2.0,73.1,26.9,0.0,65.0,4,3,1,61.0,3,3.0,0.0,1.0,0.0,2.0,0,0.0,0.0,1.0,100.0,2.0,0,0,0,10.34,92.31,102.65,52.0,74,41.27,38,47.0,44.71,29,39,42.65,8.0,1.0,14.0,8,0,27.0,21,36,36.84,0,2,0,0,0.0,4.0,5922.0,20231105000015,0,1,0,0,0,1,1,7,1,1,1,1,0
2022-09-20,National League,EHCK,LHC,Regular Season,Tomlinson Jeff,John Fust,SO,1.0,0.0,36.1,63.9,65.0,1,2,-1,47.1,1,0.0,1.0,5.0,0.0,10.0,0,0.0,0.0,5.0,80.0,7.9,0,1,-1,2.78,97.44,100.21,57.0,63,47.5,37,42.0,46.84,36,39,48.0,1.0,0.0,20.0,1,2,21.0,36,30,54.55,0,6,0,0,0.0,12.0,4406.0,20231105000018,0,0,0,0,0,1,1,3,0,0,0,0,0
2022-09-20,National League,HCL,ZSC,Regular Season,Chris McSorley,Rikard Grönborg,,0.0,0.0,70.19,29.81,60.0,0,1,-1,45.5,0,1.0,-1.0,4.0,0.0,6.4,0,0.0,0.0,4.0,100.0,8.0,0,0,0,0.0,97.06,97.06,57.0,59,49.14,44,47.0,48.35,32,34,48.48,11.0,1.0,13.0,13,0,12.0,27,39,40.91,0,5,0,0,0.0,10.0,4836.0,20231105000019,-1,0,0,0,0,1,1,1,0,0,0,0,0
2022-09-20,National League,EHCB,SCB,Regular Season,Antti Törmänen,Johan Lundskog,SO,2.0,0.0,74.69,25.31,65.0,4,3,1,48.1,3,2.0,1.0,5.0,0.0,8.3,0,0.0,0.0,5.0,80.0,8.6,0,1,-1,8.82,92.5,101.32,62.0,63,49.6,38,45.0,45.78,34,40,45.95,4.0,0.0,24.0,5,0,18.0,27,31,46.55,0,5,0,0,0.0,10.0,5736.0,20231105000016,0,1,0,0,0,1,1,7,1,1,1,1,0
2022-09-20,National League,HCFG,SCRJ,Regular Season,Christian Dubé,Stefan Hedlund,,3.0,85.67,14.33,0.0,60.0,4,1,3,52.6,3,1.0,2.0,3.0,33.33,5.4,1,0.0,1.0,1.0,100.0,2.0,0,0,0,16.0,96.15,112.15,50.0,45,52.63,37,34.0,52.11,25,26,49.02,11.0,1.0,13.0,8,0,11.0,30,29,50.85,0,1,0,0,0.0,2.0,8031.0,20231105000017,1,1,1,1,0,0,0,5,0,1,0,0,0
2022-09-20,National League,SCLT,HCA,Regular Season,Thierry Paterlini,Filip Pesan,,0.0,0.0,42.03,57.97,60.0,1,4,-3,50.8,1,4.0,-3.0,3.0,0.0,4.6,0,0.0,0.0,3.0,100.0,4.6,0,0,0,2.63,85.19,87.82,61.0,47,56.48,49,37.0,56.98,38,27,58.46,10.0,1.0,12.0,10,0,10.0,27,28,49.09,0,3,0,0,0.0,6.0,4091.0,20231105000020,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-09-23,National League,HCD,EHCK,Regular Season,Christian Wohlwend,Tomlinson Jeff,,3.0,98.78,1.22,0.0,60.0,7,0,7,40.5,3,0.0,3.0,8.0,50.0,10.7,4,0.0,4.0,5.0,100.0,8.8,0,0,0,15.91,100.0,115.91,73.0,49,59.84,63,39.0,61.76,44,26,62.86,19.0,0.0,10.0,13,0,10.0,24,31,43.64,0,6,0,0,0.0,12.0,3775.0,20231105000024,1,1,1,1,0,0,0,7,0,1,1,1,0
2022-09-23,National League,SCLT,EHCB,Regular Season,Thierry Paterlini,Antti Törmänen,,0.0,0.0,34.67,65.33,60.0,1,6,-5,60.0,1,6.0,-5.0,0.0,,0.0,0,0.0,0.0,0.0,,0.0,0,0,0,5.56,80.65,86.2,46.0,47,49.46,28,40.0,41.18,18,31,36.73,10.0,0.0,18.0,8,1,7.0,33,15,68.75,0,0,0,0,0.0,0.0,4613.0,20231105000028,-1,0,0,0,1,1,1,7,0,1,1,1,0
2022-09-23,National League,GSHC,HCL,Regular Season,Jan Cadieux,Chris McSorley,,3.0,26.25,64.03,9.72,60.0,5,2,3,48.9,5,2.0,3.0,2.0,0.0,2.5,0,0.0,0.0,5.0,100.0,8.6,0,0,0,14.29,93.1,107.39,52.0,48,52.0,38,36.0,51.35,29,29,50.0,9.0,0.0,14.0,7,0,12.0,28,23,54.9,0,5,0,0,0.0,10.0,5076.0,20231105000026,1,1,1,1,0,0,0,7,1,1,1,1,0
2022-09-23,National League,SCB,SCRJ,Regular Season,Johan Lundskog,Stefan Hedlund,,3.0,6.25,33.17,60.58,60.0,3,2,1,52.1,3,2.0,1.0,3.0,0.0,5.0,0,0.0,0.0,2.0,100.0,3.0,0,0,0,8.11,91.3,99.41,61.0,46,57.01,50,29.0,63.29,37,23,61.67,12.0,1.0,11.0,6,0,17.0,26,24,52.0,0,3,0,0,0.0,6.0,13885.0,20231105000023,1,1,0,0,0,1,1,5,1,1,0,0,0
2022-09-23,National League,HCA,HCAP,Regular Season,Filip Pesan,Luca Cereda,OT,1.0,0.0,34.1,65.9,61.7,4,5,-1,47.2,2,5.0,-3.0,4.0,50.0,6.5,2,0.0,2.0,4.0,100.0,8.0,0,0,0,10.81,85.29,96.1,72.0,75,48.98,51,55.0,48.11,37,34,52.11,14.0,0.0,21.0,20,1,20.0,29,31,48.33,0,4,0,0,0.0,8.0,4386.0,20231105000022,0,0,0,0,0,1,1,9,1,1,1,1,1
2022-09-23,National League,HCFG,EVZ,Regular Season,Christian Dubé,Dan Tangnes,,0.0,0.0,27.0,73.0,60.0,2,5,-3,56.0,2,5.0,-3.0,1.0,0.0,2.0,0,0.0,0.0,1.0,100.0,2.0,0,0,0,6.25,76.47,82.72,45.0,31,59.21,37,19.0,66.07,32,18,64.0,4.0,1.0,8.0,1,0,12.0,23,36,38.98,0,1,0,0,0.0,2.0,9009.0,20231105000025,-1,0,0,0,1,1,1,7,1,1,1,1,0
2022-09-24,National League,HCL,LHC,Regular Season,Chris McSorley,John Fust,,0.0,0.0,36.75,63.25,60.0,2,3,-1,49.0,1,2.0,-1.0,2.0,50.0,6.1,1,1.0,0.0,3.0,100.0,5.0,0,0,0,5.26,88.0,93.26,58.0,38,60.42,44,30.0,59.46,38,25,60.32,6.0,0.0,14.0,5,0,8.0,29,39,42.65,0,3,0,0,0.0,6.0,4816.0,20231105000033,-1,0,0,0,0,1,1,5,1,1,0,0,0
2022-09-24,National League,SCRJ,SCLT,Regular Season,Stefan Hedlund,Thierry Paterlini,,3.0,84.31,15.69,0.0,60.0,4,0,4,48.0,4,0.0,4.0,3.0,0.0,6.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,17.39,100.0,117.39,38.0,46,45.24,27,30.0,47.37,23,22,51.11,4.0,0.0,11.0,8,0,16.0,17,30,36.17,0,3,0,0,0.0,6.0,4353.0,20231105000032,1,1,1,1,0,0,0,4,0,0,0,0,0
2022-09-24,National League,EHCK,SCB,Regular Season,Tomlinson Jeff,Johan Lundskog,OT,1.0,51.83,48.17,0.0,61.8,2,3,-1,48.3,1,1.0,0.0,3.0,33.33,4.5,1,0.0,1.0,5.0,60.0,9.0,0,2,-2,7.41,92.5,99.91,57.0,73,43.85,36,52.0,40.91,27,40,40.3,8.0,1.0,21.0,10,2,21.0,24,28,46.15,0,7,0,0,0.0,14.0,5642.0,20231105000031,0,0,0,0,0,1,1,5,1,1,0,0,0
2022-09-24,National League,HCAP,GSHC,Regular Season,Luca Cereda,Jan Cadieux,,0.0,34.44,23.39,42.17,60.0,2,3,-1,45.4,1,3.0,-2.0,4.0,25.0,6.1,1,0.0,1.0,5.0,100.0,8.5,0,0,0,9.09,91.18,100.27,45.0,53,45.92,32,43.0,42.67,22,34,39.29,9.0,1.0,13.0,9,0,10.0,28,27,50.91,0,7,0,0,0.0,14.0,6456.0,20231105000029,-1,0,0,0,0,1,1,5,1,1,0,0,0
2022-09-24,National League,EVZ,HCA,Regular Season,Dan Tangnes,Filip Pesan,,3.0,26.19,39.42,34.39,60.0,4,3,1,50.1,3,3.0,0.0,3.0,33.33,5.9,1,0.0,1.0,2.0,100.0,4.0,0,0,0,12.12,86.96,99.08,75.0,40,65.22,48,31.0,60.76,33,23,58.93,13.0,2.0,27.0,8,0,9.0,28,25,52.83,0,3,0,0,0.0,6.0,6821.0,20231105000035,1,1,0,0,0,1,1,7,1,1,1,1,0
2022-09-25,National League,LHC,ZSC,Regular Season,John Fust,Rikard Grönborg,,0.0,16.44,56.97,26.58,60.0,1,5,-4,47.5,1,4.0,-3.0,2.0,0.0,4.0,0,0.0,0.0,6.0,83.33,8.5,0,1,-1,3.7,86.84,90.55,49.0,68,41.88,39,50.0,43.82,27,38,41.54,10.0,2.0,10.0,11,1,18.0,24,29,45.28,0,5,0,0,0.0,10.0,5867.0,20231105000027,-1,0,0,0,1,1,1,6,0,1,1,0,0
2022-09-27,National League,HCFG,EHCK,Regular Season,Christian Dubé,Tomlinson Jeff,,3.0,93.86,6.14,0.0,60.0,9,1,8,45.3,6,0.0,6.0,8.0,37.5,10.7,3,1.0,2.0,2.0,100.0,4.0,0,0,0,22.5,96.15,118.65,73.0,44,62.39,49,33.0,59.76,40,26,60.61,6.0,3.0,24.0,7,0,11.0,29,25,53.7,0,2,0,0,0.0,4.0,8107.0,20231105000039,1,1,1,1,0,0,0,10,0,1,1,1,1
2022-09-27,National League,LHC,SCRJ,Regular Season,John Fust,Stefan Hedlund,,0.0,0.0,33.89,66.11,60.0,0,4,-4,47.1,0,1.0,-1.0,4.0,0.0,8.0,0,1.0,-1.0,4.0,50.0,4.9,0,2,-2,0.0,83.33,83.33,50.0,46,52.08,40,32.0,55.56,29,24,54.72,11.0,0.0,10.0,7,1,14.0,24,24,50.0,0,5,0,0,0.0,10.0,4966.0,20231105000041,-1,0,0,0,1,1,1,4,0,0,0,0,0
2022-09-27,National League,HCA,SCB,Regular Season,Filip Pesan,Johan Lundskog,OT,2.0,0.0,49.69,50.31,64.1,3,2,1,49.6,1,1.0,0.0,5.0,40.0,5.0,2,0.0,2.0,6.0,83.33,9.4,0,1,-1,12.0,96.15,108.15,47.0,92,33.81,35,72.0,32.71,25,52,32.47,10.0,0.0,12.0,19,1,20.0,31,33,48.44,0,9,0,0,0.0,18.0,3628.0,20231105000036,0,1,0,0,0,1,1,5,1,1,0,0,0
2022-09-27,National League,GSHC,SCLT,Regular Season,Jan Cadieux,Thierry Paterlini,,3.0,18.64,53.17,28.19,60.0,4,2,2,46.0,3,1.0,2.0,5.0,0.0,10.0,0,1.0,-1.0,2.0,100.0,4.0,1,0,1,9.38,92.0,101.38,54.0,49,52.43,39,32.0,54.93,33,25,56.9,6.0,0.0,15.0,7,0,17.0,31,24,56.36,0,2,0,0,0.0,4.0,4547.0,20231105000040,1,1,1,0,0,0,1,6,1,1,1,0,0
2022-09-27,National League,HCD,EVZ,Regular Season,Christian Wohlwend,Dan Tangnes,,3.0,47.0,23.19,29.81,60.0,5,3,2,52.5,3,3.0,0.0,3.0,66.67,5.5,2,0.0,2.0,2.0,100.0,2.0,0,0,0,9.52,90.62,100.15,63.0,42,60.0,56,36.0,60.87,43,32,57.33,11.0,2.0,7.0,3,1,6.0,29,25,53.7,0,2,0,0,0.0,4.0,3499.0,20231105000038,1,1,1,0,0,0,1,8,1,1,1,1,1
2022-09-27,National League,EHCB,ZSC,Regular Season,Antti Törmänen,Rikard Grönborg,,0.0,0.0,38.83,61.17,60.0,1,4,-3,49.2,1,2.0,-1.0,4.0,0.0,6.4,0,0.0,0.0,4.0,50.0,4.4,0,2,-2,2.7,86.21,88.91,63.0,42,60.0,43,32.0,57.33,37,29,56.06,6.0,0.0,20.0,2,1,10.0,32,29,52.46,0,5,0,0,0.0,10.0,4937.0,20231105000212,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-09-27,National League,HCAP,HCL,Regular Season,Luca Cereda,Chris McSorley,,0.0,0.0,24.72,75.28,60.0,1,4,-3,42.4,0,2.0,-2.0,6.0,16.67,10.8,1,1.0,0.0,4.0,75.0,6.8,0,1,-1,2.63,91.67,94.3,70.0,62,53.03,47,50.0,48.45,38,37,50.67,8.0,1.0,23.0,13,0,12.0,41,27,60.29,0,6,0,0,0.0,12.0,6775.0,20231105000037,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-09-30,National League,HCL,EHCK,Regular Season,Chris McSorley,Tomlinson Jeff,,0.0,20.97,37.44,41.58,60.0,4,5,-1,44.6,3,1.0,2.0,4.0,25.0,4.3,1,0.0,1.0,8.0,50.0,11.1,0,4,-4,12.5,83.87,96.37,53.0,65,44.92,44,44.0,50.0,32,31,50.79,11.0,1.0,9.0,13,0,21.0,35,23,60.34,0,8,0,0,0.0,16.0,4635.0,20231105000047,-1,0,0,0,0,1,1,9,1,1,1,1,1
2022-09-30,National League,SCLT,HCD,Regular Season,Thierry Paterlini,Christian Wohlwend,,0.0,6.31,26.5,67.19,60.0,1,3,-2,45.1,1,1.0,0.0,5.0,0.0,8.1,0,0.0,0.0,4.0,50.0,6.8,0,2,-2,3.45,93.94,97.39,59.0,58,50.43,43,45.0,48.86,29,34,46.03,12.0,2.0,16.0,11,0,13.0,23,35,39.66,0,4,0,0,0.0,8.0,4709.0,20231105000048,-1,0,0,0,1,1,1,4,0,0,0,0,0
2022-09-30,National League,SCB,LHC,Regular Season,Johan Lundskog,John Fust,,3.0,96.28,3.72,0.0,60.0,3,0,3,51.4,3,0.0,3.0,4.0,0.0,6.6,0,0.0,0.0,1.0,100.0,2.0,0,0,0,8.33,100.0,108.33,61.0,54,53.04,44,39.0,53.01,36,33,52.17,7.0,1.0,17.0,6,0,15.0,30,26,53.57,0,2,0,0,0.0,4.0,14156.0,20231105000044,1,1,1,1,0,0,0,3,0,0,0,0,0
2022-09-30,National League,SCRJ,EHCB,Regular Season,Stefan Hedlund,Antti Törmänen,,3.0,74.0,26.0,0.0,60.0,6,5,1,47.3,6,2.0,4.0,3.0,0.0,6.0,0,0.0,0.0,5.0,40.0,6.7,0,3,-3,24.0,83.87,107.87,41.0,58,41.41,32,41.0,43.84,25,31,44.64,6.0,1.0,9.0,10,0,17.0,28,27,50.91,0,5,0,0,0.0,10.0,4123.0,20231105000046,1,1,0,0,0,1,1,11,1,1,1,1,1
2022-09-30,National League,HCA,ZSC,Regular Season,Filip Pesan,Rikard Grönborg,,0.0,0.0,51.64,48.36,60.0,0,4,-4,48.4,0,3.0,-3.0,3.0,0.0,6.0,0,0.0,0.0,3.0,66.67,5.6,0,1,-1,0.0,85.19,85.19,48.0,51,48.48,35,35.0,50.0,27,27,50.0,8.0,0.0,13.0,8,0,16.0,30,28,51.72,0,3,0,0,0.0,6.0,4058.0,20231105000043,-1,0,0,0,1,1,1,4,0,0,0,0,0
2022-09-30,National League,GSHC,HCFG,Regular Season,Jan Cadieux,Christian Dubé,,3.0,30.06,49.92,20.03,60.0,5,2,3,45.4,5,1.0,4.0,4.0,0.0,8.0,0,0.0,0.0,2.0,50.0,6.6,0,1,-1,12.82,93.94,106.76,64.0,51,55.65,51,44.0,53.68,39,33,54.17,12.0,0.0,13.0,11,0,7.0,27,26,50.94,0,1,1,0,1.0,27.0,6058.0,20231105000045,1,1,1,1,0,0,0,7,1,1,1,1,0
2022-10-01,National League,HCD,HCA,Regular Season,Christian Wohlwend,Filip Pesan,,3.0,88.69,11.31,0.0,60.0,5,1,4,47.6,2,0.0,2.0,3.0,66.67,4.4,2,1.0,1.0,4.0,100.0,8.0,1,0,1,12.5,95.65,108.15,69.0,38,64.49,57,28.0,67.06,40,23,63.49,16.0,1.0,12.0,4,1,10.0,24,30,44.44,1,4,0,0,0.0,8.0,4004.0,20231105000052,1,1,1,1,0,0,0,6,0,1,1,0,0
2022-10-01,National League,LHC,GSHC,Regular Season,John Fust,Jan Cadieux,,0.0,0.0,38.19,61.81,60.0,1,5,-4,51.9,1,3.0,-2.0,2.0,0.0,2.9,0,0.0,0.0,4.0,50.0,5.3,0,2,-2,4.0,84.38,88.38,49.0,61,44.55,31,42.0,42.47,25,32,43.86,4.0,2.0,18.0,10,0,19.0,23,31,42.59,0,6,0,0,0.0,12.0,8180.0,20231105000055,-1,0,0,0,1,1,1,6,0,1,1,0,0
2022-10-01,National League,EHCB,HCL,Regular Season,Antti Törmänen,Chris McSorley,,0.0,0.0,29.22,70.78,60.0,0,3,-3,51.2,0,2.0,-2.0,4.0,0.0,6.8,0,0.0,0.0,3.0,66.67,2.0,0,1,-1,0.0,94.29,94.29,59.0,55,51.75,46,48.0,48.94,31,36,46.27,15.0,0.0,13.0,11,1,7.0,25,32,43.86,0,6,0,0,1.0,32.0,5301.0,20231105000051,-1,0,0,0,1,1,1,3,0,0,0,0,0
2022-10-01,National League,HCAP,SCRJ,Regular Season,Luca Cereda,Stefan Hedlund,OT,2.0,13.21,58.89,27.91,62.4,4,3,1,53.8,3,3.0,0.0,3.0,33.33,3.4,1,0.0,1.0,3.0,100.0,5.2,0,0,0,10.0,89.29,99.29,56.0,50,52.83,45,35.0,56.25,31,28,52.54,13.0,1.0,11.0,6,1,15.0,26,36,41.94,0,3,0,0,0.0,6.0,6195.0,20231105000050,0,1,0,0,0,1,1,7,1,1,1,1,0
2022-10-01,National League,EHCK,EVZ,Regular Season,Tomlinson Jeff,Dan Tangnes,,0.0,15.53,32.31,52.17,60.0,1,5,-4,48.3,1,3.0,-2.0,1.0,0.0,2.0,0,0.0,0.0,9.0,77.78,9.7,0,2,-2,5.26,87.8,93.07,31.0,79,28.18,24,62.0,27.91,19,41,31.67,5.0,0.0,7.0,18,3,17.0,23,29,44.23,1,7,0,0,0.0,14.0,5832.0,20231105000054,-1,0,0,0,1,1,1,6,0,1,1,0,0
