Date,League,Team,Opp.,Venue,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5,Team name,Season,GP,PTS_home,PTS/GP,TOI_home,Leading%_home,Tied%_home,Trailing%_home,GF_home,GA_home,G±_home,GF_,GA_,G_±,GF_/60,GA_/60,EQ TOI_home,EQ GF_home,EQ GA_home,EQ G±_home,EQ GF/60,EQ GA/60,PP TOI_home,PP OP_home,PP%_home,PP GF_home,PP GA_home,PP G±_home,PP GF/60,SH TOI_home,SH SI_home,PK%_home,SH GF_home,SH GA_home,SH G±_home,SH GA/60,GF EN,GA EN,GF SO,GA SO,SH%_home,SV%_home,PDO_home,CF_home,CF/60,CA_home,CA/60,CF%_home,FF_home,FF/60,FA_home,FA/60,FF%_home,SF_home,SF/60,SA_home,SA/60,SF%_home,Pace/60,SMF_home,SPF_home,SBF_home,SMA_home,SPA_home,SBA_home,FOW_home,FOL_home,FO%_home,# 0'_home,# 2'_home,# 5'_home,# 10'_home,# 20'_home,PIM_home,Spect. / GP,Spect. / GP - Home,Spect. / GP - Away,Team name_away,Team_away,Season_away,GP_away,PTS_away,PTS/GP_away,TOI_away,Leading%_away,Tied%_away,Trailing%_away,GF_away,GA_away,G±_away,GF__away,GA__away,G_±_away,GF_/60_away,GA_/60_away,EQ TOI_away,EQ GF_away,EQ GA_away,EQ G±_away,EQ GF/60_away,EQ GA/60_away,PP TOI_away,PP OP_away,PP%_away,PP GF_away,PP GA_away,PP G±_away,PP GF/60_away,SH TOI_away,SH SI_away,PK%_away,SH GF_away,SH GA_away,SH G±_away,SH GA/60_away,GF EN_away,GA EN_away,GF SO_away,GA SO_away,SH%_away,SV%_away,PDO_away,CF_away,CF/60_away,CA_away,CA/60_away,CF%_away,FF_away,FF/60_away,FA_away,FA/60_away,FF%_away,SF_away,SF/60_away,SA_away,SA/60_away,SF%_away,Pace/60_away,SMF_away,SPF_away,SBF_away,SMA_away,SPA_away,SBA_away,FOW_away,FOL_away,FO%_away,# 0'_away,# 2'_away,# 5'_away,# 10'_away,# 20'_away,PIM_away,Spect. / GP_away,Spect. / GP - Home_away,Spect. / GP - Away_away,attack_strength_home,defence_strength_home,attack_strength_away,defence_strength_away,attack_strength_diff,defence_strength_diff,exp_goals_home,exp_goals_away,shots_for_diff,shots_against_diff,pp_percentage_diff,pk_percentage_diff,goals_for_diff,goals_against_diff,pts_diff,leading_diff,trailing_diff,corsi_for_diff,corsi_against_diff,eq_goals_diff,win_r5_home,draw_r5_home,lose_r5_home,scored_avg_r5_home,conceded_avg_r5_home,win_r5_away,draw_r5_away,lose_r5_away,scored_avg_r5_away,conceded_avg_r5_away,h2h_win_ratio_home,h2h_draw_ratio_home,h2h_lose_ratio_home,h2h_scored_avg_home,h2h_conceded_avg_home
2021-03-29,National League,HCD,LHC,1,1,Christian Wohlwend,Craig MacTavish,,3,43.33,39.78,16.89,60.0,4,3,1,46.9,4,1,3,4,0.0,8.0,0,1,-1,3,66.67,5.1,0,1,-1,10.71,93.18,103.9,51,73,41.13,34,54,38.64,29,44,39.73,4,1,17,9,1,19,23,40,36.51,0,3,0,0,0,6,0.0,20211105000212,1,1,0,0,1,1,7,1,1,1,1,0,HC Davos,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,Lausanne HC,LHC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,0.9784240150093809,0.9061913696060038,0.9127579737335835,1.050656660412758,0.06566604127579745,-0.1444652908067543,3.0105354307980954,2.4223192379852794,-2.1899999999999977,-1.8599999999999994,5.390000000000001,12.489999999999995,0.17999999999999972,-0.54,0.22999999999999998,-2.5100000000000016,2.1499999999999986,-4.160000000000004,-1.740000000000002,-4.0,0.4,0.2,0.4,2.6,3.4,0.0,0.6,0.4,3.2,3.6,0.2,0.4,0.4,0.6,1.0
2021-03-30,National League,HCAP,ZSC,0,1,Luca Cereda,Rikard Grönborg,,0,0.0,32.53,67.47,60.0,2,4,-2,43.0,0,3,-3,4,50.0,4.5,2,0,2,7,85.71,12.5,0,1,-1,5.56,90.0,95.56,56,58,49.12,44,44,50.0,36,40,47.37,8,0,12,4,0,14,40,28,58.82,0,7,0,0,0,14,0.0,20211105000017,-1,0,0,0,1,1,6,1,1,1,0,0,HC Ambri-Piotta,2022/2023,52,66,1.27,3173.7,27.36,32.59,40.05,151,163,-12,143,152,-9,2.7,2.87,2630.1,106,122,-16,2.42,2.78,251.3,164,22.56,37,4,33,8.83,292.2,180,80.56,6,35,-29,7.19,6,9,2,2,9.24,90.83,100.08,2955,55.87,3138,59.33,48.5,2124,40.16,2319,43.84,47.81,1553,29.36,1667,31.52,48.23,115.19,537,34,831,618,34,819,1400,1667,45.65,3,218,5,0,6,581,6939,6480,7398,ZSC Lions,ZSC,2022/2023,52,88,1.69,3160.7,34.86,38.38,26.76,150,123,27,138,121,17,2.62,2.3,2549.7,101,81,20,2.38,1.91,299.2,180,22.22,40,2,38,8.02,311.8,195,80.0,4,39,-35,7.5,7,1,5,1,8.53,92.2,100.74,3035,57.61,2898,55.01,51.15,2216,42.07,2081,39.5,51.57,1624,30.83,1553,29.48,51.12,112.63,553,39,819,497,31,817,1580,1450,52.15,1,223,4,1,2,516,9099,11459,6738,0.9915572232645403,1.0703564727954973,0.9849906191369606,0.8076923076923077,0.0065666041275797005,0.2626641651031896,2.3454142011834316,3.0875667484485496,-1.4699999999999989,2.039999999999999,0.33999999999999986,0.5600000000000023,0.08000000000000007,0.5700000000000003,-0.41999999999999993,-7.5,13.289999999999996,-1.740000000000002,4.32,-36.0,0.2,0.2,0.6,2.6,3.6,0.2,0.2,0.6,2.4,3.8,0.4,0.4,0.2,0.6,0.4
2021-03-30,National League,HCFG,SCLT,1,1,Christian Dubé,Rikard Franzén,,3,82.56,17.44,0.0,60.0,6,2,4,47.2,4,2,2,7,28.57,7.1,2,0,2,3,100.0,5.6,0,0,0,15.79,89.47,105.26,77,43,64.17,58,30,65.91,38,19,66.67,18,2,19,11,0,13,27,13,67.5,0,4,0,0,0,8,0.0,20211105000014,1,1,1,1,0,0,8,1,1,1,1,1,HC Fribourg-Gottéron,2022/2023,52,81,1.56,3161.8,38.38,31.6,30.02,155,136,19,145,122,23,2.75,2.32,2642.5,102,95,7,2.32,2.16,296.4,190,26.84,51,3,48,10.33,222.9,133,75.19,1,33,-32,8.88,9,9,1,5,8.78,90.7,99.48,3052,57.92,2702,51.27,53.04,2256,42.81,1874,35.56,54.62,1661,31.52,1321,25.07,55.7,109.19,549,46,796,523,30,828,1429,1380,50.87,1,149,3,0,2,353,8021,8922,7119,SCL Tigers,SCLT,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,1.0178236397748595,0.8930581613508444,0.8142589118198875,1.0966228893058163,0.20356472795497194,-0.20356472795497194,3.2687797662000295,2.1296002309135518,6.780000000000001,-9.990000000000002,11.93,-1.480000000000004,0.48,-0.6300000000000003,0.41000000000000014,8.950000000000003,-7.550000000000001,9.71,-12.740000000000002,27.0,0.4,0.2,0.4,4.2,3.0,0.0,0.2,0.8,1.8,3.4,0.6,0.4,0.0,1.0,0.0
2021-03-30,National League,HCL,LHC,1,1,Serge Pelletier,Craig MacTavish,,0,22.33,33.42,44.25,60.0,1,3,-2,48.7,1,3,-2,3,0.0,4.7,0,0,0,4,100.0,6.7,0,0,0,3.85,91.67,95.51,53,69,43.44,39,51,43.33,26,36,41.94,11,2,14,14,1,18,25,35,41.67,0,4,0,1,0,18,0.0,20211105000016,-1,0,0,0,1,1,4,0,0,0,0,0,HC Lugano,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,Lausanne HC,LHC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,0.9652908067542215,1.0703564727954973,0.9127579737335835,1.050656660412758,0.05253283302063805,0.019699812382739212,2.9701255592437583,2.861145186895656,0.9100000000000037,-1.7799999999999976,0.21000000000000085,-0.6400000000000006,0.11999999999999966,-0.040000000000000036,0.009999999999999787,6.430000000000003,-2.419999999999998,-1.8599999999999994,-0.8900000000000006,3.0,0.6,0.4,0.0,4.4,3.0,0.2,0.4,0.4,3.2,3.2,0.0,0.8,0.2,0.6,0.4
2021-03-30,National League,HCD,EVZ,0,1,Christian Wohlwend,Dan Tangnes,,0,3.39,79.44,17.17,60.0,2,4,-2,51.8,2,4,-2,2,0.0,2.4,0,0,0,4,100.0,5.8,0,0,0,7.69,91.43,99.12,47,63,42.73,32,41,43.84,26,36,41.94,6,0,15,5,0,22,32,34,48.48,0,4,0,0,0,8,0.0,20211105000018,-1,0,0,0,1,1,6,1,1,1,0,0,HC Davos,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,EV Zug,EVZ,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,0.9784240150093809,0.9061913696060038,1.0834896810506567,1.0112570356472796,-0.10506566604127576,-0.10506566604127587,2.8976403521431666,2.875414922788281,-1.6600000000000001,2.5700000000000003,-4.280000000000001,15.659999999999997,-0.30000000000000027,-0.3600000000000003,0.020000000000000018,0.06999999999999673,-2.8400000000000034,-5.380000000000003,4.219999999999999,-10.0,0.4,0.2,0.4,2.6,3.4,0.8,0.2,0.0,4.8,2.6,0.0,0.6,0.4,0.4,1.4
2021-04-01,National League,LHC,GSHC,1,1,Craig MacTavish,Patrick Emond,,0,0.0,18.0,82.0,60.0,1,5,-4,51.6,1,4,-3,1,0.0,2.0,0,0,0,4,75.0,6.4,0,1,-1,3.7,80.77,84.47,65,48,57.52,41,35,53.95,27,26,50.94,14,0,24,9,0,13,20,29,40.82,0,6,0,1,0,22,1.0,20211105000022,-1,0,0,0,1,1,6,0,1,1,0,0,Lausanne HC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,Genève-Servette HC,GSHC,2022/2023,52,101,1.94,3159.5,41.56,33.85,24.58,185,140,45,168,134,34,3.19,2.54,2605.5,129,97,32,2.97,2.23,258.5,167,28.14,47,4,43,10.91,295.5,178,79.21,6,37,-31,7.51,14,4,3,2,11.0,90.73,101.74,2825,53.65,2716,51.58,50.98,2093,39.75,1962,37.26,51.62,1541,29.26,1450,27.54,51.52,105.22,525,27,732,476,36,754,1456,1322,52.41,3,212,5,0,5,549,6613,6264,6962,0.9127579737335835,1.050656660412758,1.2148217636022514,0.9193245778611634,-0.3020637898686679,0.13133208255159468,2.4574253138981095,3.737913118776158,3.139999999999997,2.75,-11.580000000000002,-3.309999999999988,-0.7599999999999998,0.3599999999999999,-0.5699999999999998,-10.220000000000002,7.960000000000001,7.480000000000004,3.1700000000000017,-36.0,0.4,0.4,0.2,3.6,3.0,0.6,0.0,0.4,2.8,2.0,0.4,0.2,0.4,0.6,0.4
2021-04-01,National League,HCL,SCLT,1,1,Serge Pelletier,Rikard Franzén,,3,19.44,9.33,71.22,60.0,7,3,4,38.9,3,2,1,9,44.44,13.1,4,1,3,4,100.0,8.0,0,0,0,14.89,86.36,101.26,89,41,68.46,62,29,68.13,47,22,68.12,15,0,27,6,1,12,34,28,54.84,1,4,0,0,0,8,0.0,20211105000023,1,1,1,1,0,0,10,1,1,1,1,1,HC Lugano,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,SCL Tigers,SCLT,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,0.9652908067542215,1.0703564727954973,0.8142589118198875,1.0966228893058163,0.151031894934334,-0.026266416510319024,3.1000685524606735,2.552388512050801,8.570000000000004,-6.550000000000001,1.8599999999999994,-1.4099999999999966,0.2799999999999998,-0.0900000000000003,0.22999999999999998,8.340000000000003,-7.449999999999999,11.060000000000002,-10.150000000000006,19.0,0.6,0.4,0.0,4.4,3.0,0.0,0.2,0.8,2.0,4.2,0.6,0.0,0.4,0.4,0.2
2021-04-01,National League,HCFG,EVZ,0,1,Christian Dubé,Dan Tangnes,,0,0.0,70.47,29.53,60.0,0,4,-4,49.3,0,2,-2,2,0.0,2.2,0,0,0,6,66.67,8.5,0,2,-2,0.0,92.0,92.0,44,72,37.93,28,55,33.73,26,50,34.21,2,0,16,5,0,17,23,34,40.35,0,6,0,0,0,12,0.0,20211105000024,-1,0,0,0,1,1,4,0,0,0,0,0,HC Fribourg-Gottéron,2022/2023,52,81,1.56,3161.8,38.38,31.6,30.02,155,136,19,145,122,23,2.75,2.32,2642.5,102,95,7,2.32,2.16,296.4,190,26.84,51,3,48,10.33,222.9,133,75.19,1,33,-32,8.88,9,9,1,5,8.78,90.7,99.48,3052,57.92,2702,51.27,53.04,2256,42.81,1874,35.56,54.62,1661,31.52,1321,25.07,55.7,109.19,549,46,796,523,30,828,1429,1380,50.87,1,149,3,0,2,353,8021,8922,7119,EV Zug,EVZ,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,1.0178236397748595,0.8930581613508444,1.0834896810506567,1.0112570356472796,-0.06566604127579723,-0.11819887429643527,3.0143238562563144,2.8337422427478716,-0.3500000000000014,-0.7899999999999991,0.6099999999999994,2.4599999999999937,-0.16000000000000014,-0.40000000000000036,-0.020000000000000018,9.620000000000001,-7.510000000000002,-4.43,2.480000000000004,5.0,0.4,0.2,0.4,4.2,3.0,0.8,0.0,0.2,4.6,3.0,0.0,0.2,0.8,1.0,1.4
2021-04-01,National League,ZSC,HCD,0,1,Rikard Grönborg,Christian Wohlwend,,3,16.86,36.94,46.19,60.0,3,2,1,44.8,3,1,2,5,0.0,9.2,0,0,0,4,75.0,6.0,0,1,-1,9.38,91.3,100.68,65,46,58.56,54,34,61.36,32,23,58.18,22,0,11,11,0,12,28,22,56.0,0,4,0,0,0,8,0.0,20211105000021,1,1,0,0,1,1,5,1,1,0,0,0,ZSC Lions,2022/2023,52,88,1.69,3160.7,34.86,38.38,26.76,150,123,27,138,121,17,2.62,2.3,2549.7,101,81,20,2.38,1.91,299.2,180,22.22,40,2,38,8.02,311.8,195,80.0,4,39,-35,7.5,7,1,5,1,8.53,92.2,100.74,3035,57.61,2898,55.01,51.15,2216,42.07,2081,39.5,51.57,1624,30.83,1553,29.48,51.12,112.63,553,39,819,497,31,817,1580,1450,52.15,1,223,4,1,2,516,9099,11459,6738,HC Davos,HCD,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,0.9849906191369606,0.8076923076923077,0.9784240150093809,0.9061913696060038,0.0065666041275797005,-0.09849906191369606,2.6140135661711645,2.3143491124260356,0.6199999999999974,1.0500000000000007,0.2699999999999996,-8.39,0.010000000000000231,-0.06000000000000005,0.08999999999999986,6.030000000000001,-7.929999999999996,0.6400000000000006,2.0,28.0,0.4,0.2,0.4,3.0,3.2,0.4,0.2,0.4,2.6,3.4,0.6,0.4,0.0,1.0,0.4
2021-04-03,National League,HCD,HCAP,0,1,Christian Wohlwend,Luca Cereda,,0,0.0,74.94,25.06,60.0,1,2,-1,45.7,0,1,-1,7,0.0,8.3,0,1,-1,3,100.0,6.0,1,0,1,7.14,94.29,101.43,33,57,36.67,25,50,33.33,14,35,28.57,9,2,8,15,0,7,22,27,44.9,0,4,0,1,0,18,0.0,20211105000025,-1,0,0,0,1,1,3,0,0,0,0,0,HC Davos,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,HC Ambri-Piotta,HCAP,2022/2023,52,66,1.27,3173.7,27.36,32.59,40.05,151,163,-12,143,152,-9,2.7,2.87,2630.1,106,122,-16,2.42,2.78,251.3,164,22.56,37,4,33,8.83,292.2,180,80.56,6,35,-29,7.19,6,9,2,2,9.24,90.83,100.08,2955,55.87,3138,59.33,48.5,2124,40.16,2319,43.84,47.81,1553,29.36,1667,31.52,48.23,115.19,537,34,831,618,34,819,1400,1667,45.65,3,218,5,0,6,581,6939,6480,7398,0.9784240150093809,0.9061913696060038,0.9915572232645403,1.0703564727954973,-0.013133208255159401,-0.1641651031894935,3.0669829701255598,2.631440323278972,0.8500000000000014,-3.09,-0.6099999999999994,7.829999999999998,-0.0900000000000003,-0.5100000000000002,0.33000000000000007,1.4699999999999989,-5.359999999999999,1.1000000000000014,-6.32,8.0,0.2,0.2,0.6,2.6,3.8,0.2,0.2,0.6,2.6,3.6,0.6,0.0,0.4,1.0,0.6
2021-04-03,National League,SCRJ,HCL,1,1,Niklas Gällstedt,Serge Pelletier,,0,0.0,2.89,97.11,60.0,0,5,-5,48.4,0,4,-4,5,0.0,8.8,0,1,-1,2,100.0,2.8,0,0,0,0.0,87.18,87.18,72,77,48.32,48,51,48.48,35,39,47.3,12,1,24,10,2,26,29,26,52.73,1,3,0,1,0,16,0.0,20211105000028,-1,0,0,0,1,1,5,0,1,0,0,0,SC Rapperswil-Jona Lakers,2022/2023,52,92,1.77,3157.9,40.84,36.34,22.82,183,133,50,169,125,44,3.21,2.37,2626.6,136,99,37,3.11,2.26,283.1,178,23.03,41,3,38,8.69,248.2,158,81.65,2,29,-27,7.01,10,6,4,2,11.37,91.26,102.64,2868,54.49,2743,52.12,51.11,2059,39.12,1942,36.9,51.46,1496,28.42,1437,27.3,51.01,106.61,526,37,809,481,24,801,1423,1317,51.93,1,174,6,0,7,518,6022,4956,7088,HC Lugano,HCL,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,1.201688555347092,0.873358348968105,0.9652908067542215,1.0703564727954973,0.23639774859287044,-0.19699812382739224,3.7668314331072303,2.4689168711213743,-4.890000000000001,-1.2100000000000009,6.260000000000002,6.390000000000001,0.6600000000000001,-0.48999999999999977,0.3900000000000001,3.0700000000000003,-7.300000000000001,-4.780000000000001,-1.740000000000002,38.0,0.4,0.0,0.6,3.2,3.8,0.6,0.4,0.0,4.4,3.0,0.6,0.0,0.4,0.8,0.4
2021-04-03,National League,LHC,ZSC,0,1,Craig MacTavish,Rikard Grönborg,,3,3.69,96.31,0.0,60.0,2,0,2,48.0,2,0,2,3,0.0,6.0,0,0,0,3,100.0,6.0,0,0,0,2.94,100.0,102.94,71,45,61.21,42,32,56.76,35,29,54.69,7,0,29,3,0,13,30,20,60.0,0,3,0,0,0,6,0.0,20211105000030,1,1,1,0,0,1,2,0,0,0,0,0,Lausanne HC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,ZSC Lions,ZSC,2022/2023,52,88,1.69,3160.7,34.86,38.38,26.76,150,123,27,138,121,17,2.62,2.3,2549.7,101,81,20,2.38,1.91,299.2,180,22.22,40,2,38,8.02,311.8,195,80.0,4,39,-35,7.5,7,1,5,1,8.53,92.2,100.74,3035,57.61,2898,55.01,51.15,2216,42.07,2081,39.5,51.57,1624,30.83,1553,29.48,51.12,112.63,553,39,819,497,31,817,1580,1450,52.15,1,223,4,1,2,516,9099,11459,6738,0.9127579737335835,1.050656660412758,0.9849906191369606,0.8076923076923077,-0.07223264540337715,0.24296435272045036,2.1590236686390534,3.0307403665752632,1.5700000000000003,0.8099999999999987,-5.66,-4.099999999999994,-0.18999999999999995,0.6000000000000001,-0.31999999999999984,-3.5199999999999996,5.779999999999998,3.520000000000003,-0.259999999999998,-24.0,0.4,0.4,0.2,3.6,3.0,0.4,0.2,0.4,3.0,3.2,0.6,0.0,0.4,1.0,0.2
2021-04-03,National League,EVZ,SCLT,0,1,Dan Tangnes,Rikard Franzén,,0,1.81,56.86,41.33,60.0,3,5,-2,53.5,2,5,-3,2,50.0,2.5,1,0,1,2,100.0,4.0,0,0,0,7.14,82.14,89.29,66,43,60.55,51,37,57.95,42,28,60.0,7,2,15,9,0,6,35,26,57.38,0,2,0,0,0,4,0.0,20211105000029,-1,0,0,0,1,1,8,1,1,1,1,1,EV Zug,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,SCL Tigers,SCLT,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,1.0834896810506567,1.0112570356472796,0.8142589118198875,1.0966228893058163,0.26923076923076916,-0.08536585365853666,3.4796687833742244,2.4114590850050512,7.130000000000003,-9.200000000000003,11.32,-3.9399999999999977,0.6400000000000001,-0.22999999999999998,0.43000000000000016,-0.6699999999999982,-0.03999999999999915,14.14,-15.220000000000006,22.0,1.0,0.0,0.0,4.4,2.4,0.0,0.0,1.0,2.0,4.8,1.0,0.0,0.0,1.0,0.8
