"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000321' target='_blank'>2022-03-11</a>,National League,HCAP,EHCB,home,Regular Season,Luca Cereda,Antti Törmänen,,3,79.28,20.72,0,60,2,1,1,45.9,2,0,2,4,0,6.3,0,0,0,4,75,7.8,0,1,-1,7.14,96.15,103.3,49,54,47.57,37,34,52.11,28,26,51.85,9,0,12,8,0,20,24,33,42.11,0,4,0,0,0,8,6222
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000216' target='_blank'>2022-03-09</a>,National League,HCAP,SCB,away,Regular Season,Luca Cereda,Johan Lundskog,,3,83.08,16.92,0,60,5,1,4,47.1,4,1,3,5,20,7,1,0,1,3,100,5.9,0,0,0,12.12,94.74,106.86,62,43,59.05,49,28,63.64,34,19,64.15,15,0,13,9,0,15,26,28,48.15,0,4,0,0,0,8,13062
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000239' target='_blank'>2022-03-08</a>,National League,HCAP,HCFG,home,Regular Season,Luca Cereda,Christian Dubé,,3,7.14,92.86,0,60,2,1,1,46.2,2,0,2,3,0,4.6,0,0,0,5,80,9.3,0,1,-1,7.14,96.77,103.92,61,58,51.26,41,45,47.67,28,31,47.46,11,2,20,14,0,13,26,30,46.43,0,5,0,0,0,10,5670
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000314' target='_blank'>2022-03-05</a>,National League,HCAP,SCB,home,Regular Season,Luca Cereda,Johan Lundskog,SO,2,23.21,76.79,0,65,3,2,1,52.4,1,1,0,5,20,8.6,1,1,0,2,100,4,0,0,0,5,92,97,82,51,61.65,55,35,61.11,40,25,61.54,15,0,27,9,1,16,24,32,42.86,0,2,0,0,0,4,6211
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000297' target='_blank'>2022-03-01</a>,National League,HCAP,GSHC,home,Regular Season,Luca Cereda,Jan Cadieux,,0,9.61,27.89,62.5,60,1,5,-4,44.6,1,2,-1,7,0,9.3,0,1,-1,6,66.67,6.1,0,2,-2,2.86,83.33,86.19,64,45,58.72,43,30,58.9,35,25,58.33,5,3,21,5,0,15,29,37,43.94,0,6,0,0,0,12,5287
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000296' target='_blank'>2022-02-26</a>,National League,HCAP,EVZ,away,Regular Season,Luca Cereda,Dan Tangnes,,0,0,14.97,85.03,60,2,8,-6,42.1,2,5,-3,6,0,10,0,0,0,6,50,7.9,0,3,-3,7.14,82.22,89.37,56,64,46.67,44,53,45.36,28,45,38.36,15,1,12,8,0,11,32,35,47.76,0,7,1,0,1,39,6842
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000285' target='_blank'>2022-02-25</a>,National League,HCAP,LHC,home,Regular Season,Luca Cereda,John Fust,,0,0,11.42,88.58,60,3,5,-2,55.4,0,4,-4,5,60,4.3,3,0,3,1,0,0.2,0,1,-1,11.54,80,91.54,57,48,54.29,32,32,50,26,25,50.98,6,0,25,7,0,16,33,29,53.23,0,1,0,0,0,2,6112
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000004' target='_blank'>2022-02-22</a>,National League,HCAP,LHC,away,Regular Season,Luca Cereda,John Fust,,0,50,32.22,17.78,60,2,3,-1,52,2,3,-1,1,0,2,0,0,0,3,100,6,0,0,0,7.14,92.31,99.45,47,69,40.52,38,54,41.3,28,39,41.79,10,0,9,15,0,15,27,23,54,0,3,0,0,0,6,6006
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000277' target='_blank'>2022-01-27</a>,National League,HCAP,HCL,away,Regular Season,Luca Cereda,Chris McSorley,,0,15.56,46.03,38.42,60,1,4,-3,41.4,1,2,-1,5,0,8.5,0,1,-1,6,83.33,10.1,0,1,-1,4.17,90,94.17,52,66,44.07,36,54,40,24,40,37.5,11,1,16,14,0,12,27,30,47.37,0,8,0,0,0,16,5669
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000307' target='_blank'>2022-01-25</a>,National League,HCAP,ZSC,away,Regular Season,Luca Cereda,Rikard Grönborg,,0,0,46.47,53.53,60,2,5,-3,48.2,2,4,-2,2,0,4,0,0,0,4,75,7.8,0,1,-1,8.7,86.67,95.36,41,59,41,28,40,41.18,23,31,42.59,5,0,13,8,1,19,27,40,40.3,0,4,0,0,0,8,7484
